,sbj0,sbj1,sbj2,sbj3,sbj4,sbj5,sbj6,sbj7,sbj8
иттриевой,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
исказить,5.24089409737e-05,1.59199259678e-13,0.0,0.0,0.0,0.0,4.37252638221e-05,5.22293157701e-05,0.0
антипризме,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201254742e-05,0.0
октаэдр,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201254742e-05,0.0
шумоизоляции,0.0,0.0,0.0,0.0,4.89362573717e-05,0.0,0.0,0.0,0.0
люминесцентный,0.0,0.0,0.0,0.0,1.86171107895e-15,4.08850100939e-05,0.0,5.25282448507e-05,0.0
автопилотирования,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
непрерывный,0.00386544084176,0.000296170997899,0.0,0.0,0.00399253796786,1.54418184906e-08,0.0,0.0,0.0
стерлитамакский,6.03875341767e-05,5.31066107214e-05,0.0,0.0,0.000183735552127,3.8517453504e-05,0.0,0.0,0.0
tnx,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
напыленным,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51641661569e-16,4.91133469041e-05
,0.0,0.0,0.0,0.0,0.000244681257755,0.0,0.0,0.0,0.0
,0.0,4.89479753014e-05,0.0,0.0,9.44908097154e-05,0.0,0.0,0.0,0.0
tx,0.0,0.0,0.0,0.0,9.78725074674e-05,0.0,0.0,0.0,0.0
милр,0.0,0.0,0.0,0.0,0.000244681286858,0.0,0.0,0.0,0.0
центрифугирование,0.0,0.0,8.3788309407e-13,0.0,5.16343352501e-05,3.89357082895e-05,6.55686312537e-12,0.0,0.0
nhсао,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9113350542e-05
выгрузка,5.23040907865e-05,0.0,6.22246589046e-05,0.0,4.89367885166e-05,0.0,0.0,0.0,7.97787351673e-16
антипин,5.92719266951e-15,0.0,0.0,0.0,0.00034255371429,0.0,0.0,0.0,0.0
сбора,0.0,0.0012514621485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ф,2.26249225653e-14,4.39383329649e-05,0.0,5.50479489903e-05,0.000343245745171,0.0,0.0,0.0,0.0
регуляторааф,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
информатика,3.64292370412e-14,0.000450382620329,5.31093246536e-05,8.03112992775e-11,0.000193255400518,9.86686427495e-05,0.0,4.87048455398e-05,1.40368979373e-06
изделье,9.55176146817e-05,0.000471636478323,0.0,1.60143235969e-15,5.22896552866e-05,0.00468375114724,0.00353781366721,0.00107663054951,0.00120461755432
биосовместимость,0.0,4.57838759758e-05,3.0949545704e-10,0.0,0.0,0.0,0.0,0.0,0.0
радиолокация,0.000105699196865,0.000187663928955,5.49793112441e-05,2.17363668731e-10,0.0,0.0,0.0,0.0,2.1018546903e-08
нетоксичности,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201181982e-05,0.0
дус,0.00183666869998,0.0,0.0,3.25038153131e-14,0.0,0.0,0.0,2.05372743415e-14,0.0
астатизм,0.000104651066067,0.0,0.0,0.0,9.8153584986e-05,0.0,0.0,0.0,0.0
wчэ,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пакшин,0.0,0.0,0.0,0.000107287814899,0.0,0.0,0.0,0.0,0.0
мгир,0.000209904988878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wку,0.000157428759849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
схватывание,0.0,0.0,0.0,0.0,4.89362500957e-05,0.0,0.0,0.0,0.0
wдм,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cadсистемы,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
демодулятор,5.51715602342e-05,1.60377527231e-11,0.0,0.0,4.63701776629e-12,0.0,0.0,0.000102365243947,4.83575749968e-05
εизм,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uвыхε,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cуществующая,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
начальный,0.00405173376203,0.000118551171909,0.0,1.07381410748e-16,0.0,0.0,0.0,0.00133364077192,0.0
природоэксплуатирующих,0.0,0.0,0.0,0.0,4.89360645588e-05,1.6008688819e-10,0.0,0.0,0.0
азимутальный,0.00135799928103,1.28922385039e-15,0.0,2.25085823783e-16,0.0,0.0,0.0,0.00139669433702,0.0
гироинклинометра,0.00414175679907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рсд,2.1216943133e-11,3.06239521063e-16,0.0,0.0,8.76288459401e-16,0.0,8.7521635578e-05,0.0,0.0
игн,0.000157428759849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
надувной,0.0,0.0,2.53087382589e-05,0.0,0.000127218998387,1.26999825587e-11,4.34216672147e-05,0.0,0.0
nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104240236396,0.0
обсадить,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
косинус,0.000153303684783,0.000139303563628,0.0,0.0,0.000146884704009,0.0,1.50702851442e-06,0.0,0.0
smadeira,0.0,0.0,0.0,0.0,0.0,0.0,4.37608287029e-05,0.0,0.0
злоупотребление,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
северск,0.0,0.0,1.6871910363e-14,0.0,0.0,0.0,0.0,0.0,4.9113350542e-05
сенсор,5.80590458412e-05,8.66973568918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
преимущественно,4.81211209262e-05,0.0,0.000102996251371,0.000139987183502,1.42599692481e-05,0.000178645685082,0.000433821580373,6.63314713165e-05,1.1636066832e-14
аккредитовать,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
секундный,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
одинарный,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
научнотехнологического,5.23691378476e-05,9.16616554605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
щуп,0.0,0.0,3.46701779699e-13,0.00033373356564,4.32108026871e-05,3.68415712728e-05,7.33728811042e-08,9.38921317539e-14,0.0
ruencydiacomenрудольфэкальман,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
шифр,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mesma,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,0.0,0.0,0.0
росгидромет,5.28269229108e-05,7.07221138409e-15,0.0,0.0,0.0,0.0,4.34683897765e-05,0.0,0.0
компетентностным,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,0.0,0.0,0.0
пешков,0.000104952494439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
научнопрактическая,5.17112021043e-05,0.0,2.66330550279e-13,0.0,4.9711074098e-05,0.0,1.3693911778e-15,0.0,4.90517450089e-05
пристав,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
перемешаться,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.894024197e-14
промысл,8.11467733286e-12,0.0,6.20218415861e-05,0.0,0.0,0.0,0.0,0.0,1.49988825003e-15
малогабаритный,0.00211344403215,0.0,1.69345213444e-14,0.00648994743824,5.85507967251e-15,0.0,0.000250820012297,2.07934984786e-08,0.0
геймификацией,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
инклинометр,0.000682191224769,0.0,0.0,4.16207392444e-14,0.0,0.0,0.0,2.24637271133e-14,0.0
скважинный,0.000472286250442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
амрк,4.23230929469e-11,0.000778329209425,0.0,0.0,1.94880271541e-16,0.0,3.89405507839e-10,0.0,0.0
двухканальных,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
избыточность,0.000174945627805,0.000120673532365,0.0,7.95401574578e-05,2.68045005214e-05,0.0,0.0,0.0,0.0
keyencevhx,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
платформенный,0.000209904988878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubiquitous,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,0.0,0.0,0.0
гироинклинометре,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нарезка,0.0,0.0,0.0,0.0,0.0,0.0,8.7521642854e-05,0.0,0.0
дорожнотранспортные,0.0,0.0,6.20215578238e-05,0.0,2.3202159638e-10,0.0,0.0,0.0,0.0
антипробуксовочная,0.0,0.0,6.20218270342e-05,0.0,2.45055260806e-11,0.0,0.0,0.0,0.0
van,0.0,9.15682176128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asr,0.0,0.0,6.20217106189e-05,0.0,1.14558487696e-10,0.0,0.0,0.0,0.0
радиосистемы,8.93160632259e-12,0.0,0.0,0.0,4.47534781061e-16,0.0,4.3760814151e-05,0.0,0.0
отравить,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esp,0.0,0.0,6.20217761025e-05,0.0,6.00863594991e-11,0.0,0.0,0.0,0.0
химикорганик,0.0,0.0,6.45478066872e-05,6.36636051206e-16,0.0,0.0,0.0,4.99974303239e-05,0.0
ebv,0.0,0.0,6.20217106189e-05,0.0,1.18551418682e-10,0.0,0.0,0.0,0.0
октановый,0.0,0.0,1.44100971932e-13,0.000319129467243,0.0,0.0,4.59910916106e-05,0.0,0.0
гранулоцит,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
втб,0.0,0.0,0.0,2.74960667434e-14,0.0,6.78264343019e-15,0.0,0.000208480458241,0.0
eds,0.0,4.80000599055e-05,2.23134647968e-05,0.0,7.78982939664e-05,0.0,0.0,0.0,0.0
грудной,0.0,0.0,6.20218052063e-05,0.0,3.71786837428e-11,0.0,0.0,0.0,0.0
газогенератор,0.0,0.0,0.00012404329027,0.0,3.28266303029e-10,0.0,0.0,0.0,0.0
дендрит,0.0,1.45300737131e-05,0.0,0.00016279736883,0.0,0.0,7.20553871361e-05,6.71652955475e-08,0.0
перепускной,0.0,0.0,0.0,0.0,0.0002919472754,0.0,0.000132776025566,3.31362622888e-13,0.0
подлокотник,0.0,0.0,6.20216233074e-05,0.0,1.78882034185e-10,0.0,0.0,0.0,0.0
одноступенчатого,0.0,0.0,6.20217106189e-05,0.0,1.14509221549e-10,0.0,0.0,0.0,0.0
инклинометрических,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
перекос,0.000209935591556,0.0,6.19857019046e-05,0.0,0.0,0.0,0.0,0.0,0.0
nbic,0.000104850492789,0.0,0.0,1.04274057833e-07,0.0,0.0,0.0,0.0,0.0
алгоритмически,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
перерасчет,0.000281223474303,3.06334368361e-05,0.0,4.38790392909e-10,4.75578890473e-05,0.0,0.0,6.00514582505e-10,0.0
искажаться,5.28321033926e-05,0.0,0.0,0.0,0.0,8.21359353722e-05,0.0,0.0,0.0
дрейфовый,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97738345994e-16,4.9113350542e-05
телекоммуникационными,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
промоделировано,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
авиженис,0.0,2.2756133051e-16,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
анпп,0.0,0.00125146203209,0.0,0.0,0.0,1.72516063934e-11,0.0,0.0,0.0
аск,0.0,0.000427255174145,0.0,0.000196762193809,8.03219524313e-13,1.56348919271e-13,4.96688645768e-09,0.0,0.0
контрольно,0.0,4.57841015304e-05,0.0,0.0,0.0,1.83038629284e-13,0.0,0.0,0.0
опытноконструкторских,0.0,7.76013839641e-05,7.05360725988e-05,0.0,0.0,8.93292308319e-05,0.0,0.0,0.0
перевозить,0.0,0.0,2.27865171176e-10,0.0,0.0,0.0,0.0,0.00137421221007,0.0
окб,0.0,0.00011837031343,0.000407831190387,9.98937738084e-12,4.04069360229e-05,5.76024823543e-14,0.0,0.0,6.52629410069e-07
vaysala,5.95595968378e-12,2.3683692234e-06,0.0,0.0,0.0,0.0,4.14971109421e-05,0.0,0.0
возвратить,0.0,4.49908948212e-05,0.000125118240248,0.0,0.0,1.15543249339e-13,0.0,0.0,0.0
mixing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91133469041e-05
посекундно,0.0,0.0,6.2021856138e-05,0.0,0.0,0.0,0.0,0.0,0.0
заточить,0.0,3.66716194549e-05,0.0,0.0,0.0,4.94093146699e-05,0.0,0.0,0.0
браковать,3.90498485598e-14,9.15682030609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сырьё,0.0,0.0,0.0,0.0,0.0,4.44017096015e-05,0.0,4.80802700622e-05,0.0
трендов,0.0,9.68912063399e-05,0.0,0.0,0.0,5.04363706568e-05,2.8872555049e-05,0.0,0.0
наноуровне,0.0,0.0,0.00186563609168,0.0,0.0,0.0,0.0,0.0,0.0
чалдаева,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000156360343681,0.0
тренды,0.0,4.57841088064e-05,0.0,0.0,0.0,2.34458448749e-13,0.0,0.0,0.0
теплотрасса,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82267010841e-05
сходство,0.0,0.00031326134922,0.0,0.0,0.0,4.42012824351e-05,3.0168723697e-06,0.0,4.99124544149e-05
гранит,0.0,4.5641878387e-05,0.0,0.0,0.0,0.0,4.3896765419e-05,0.0,0.0
качера,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
многофакторных,0.0,4.57840978925e-05,0.0,0.0,0.0,1.54500090717e-15,0.0,0.0,0.0
дрейф,0.000715197471436,0.00106514396612,0.0,0.00049426505575,1.36513996179e-13,0.0,0.0,0.00317113497294,0.0
участиться,0.0,9.15682030609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
трехстепенный,4.03281183026e-06,0.0,0.0,6.65581246722e-05,0.0,0.0,0.0,3.5567303712e-05,0.0
господствовать,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,0.0,0.0,0.0
шарикоподшипниковый,7.06118999005e-06,0.0,0.0,2.92690310744e-05,0.0,0.0,0.0,6.87893407303e-05,0.0
гиростабилизатора,3.58864213013e-07,0.0,0.0,0.000105039587652,0.0,0.0,0.0,1.827934625e-06,0.0
зав,0.0,0.0,0.0,0.0,0.0,0.0,4.3760821427e-05,0.0,0.0
двухканального,1.83640458999e-05,0.0,0.0,6.7615234002e-05,0.0,0.0,0.0,2.03062445507e-05,0.0
along,0.0,4.57841015304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
антивгс,0.0,0.0,0.0,0.000107287814899,0.0,0.0,0.0,0.0,0.0
санобработка,0.0,0.0,0.0,0.0,4.89362500957e-05,0.0,0.0,0.0,0.0
холл,1.07378909888e-05,1.63970489666e-05,0.000184940974577,0.000132494809804,4.81779316033e-05,0.0,0.0,5.04254096256e-08,1.98287858355e-10
схемотехнических,1.51174926941e-05,0.0,0.0,3.380882481e-05,0.0,0.0,0.0,4.25675989391e-06,0.0
румо,0.0,0.0,0.0,0.0,0.0,0.0,0.00223087123595,0.0,0.0
ветротурбин,1.8941409e-16,0.0,0.0,1.54676636157e-05,3.48259891325e-05,0.0,0.0,0.0,8.24378119344e-15
схемотехнической,3.25949768012e-05,0.0,0.0,1.41891332532e-05,0.0,0.0,0.0,5.96026984567e-06,0.0
лапшин,0.0,0.0,6.2021856138e-05,0.0,0.0,0.0,0.0,0.0,0.0
вертолётах,1.90240356801e-09,0.0,0.0,5.36419647688e-05,0.0,0.0,0.0,0.0,0.0
метеоданные,0.0,8.95945806434e-09,0.0,1.25912591104e-14,0.0,0.0,4.37522576249e-05,0.0,0.0
раскрутить,7.99832422516e-10,0.0,0.0,5.36430889042e-05,0.0,0.0,0.0,0.0,0.0
кгм³,0.0,0.0,6.20218415861e-05,0.0,0.0,0.0,0.0,0.0,6.87309237302e-12
офиц,0.000104929335066,0.0,0.0,1.27489371057e-12,0.0,1.81880537298e-08,0.0,0.0,0.0
подвесить,4.56551651951e-06,3.9616945287e-05,3.96536892211e-09,0.000122262368677,6.68629654683e-05,4.04170750699e-05,0.0,0.0,6.98070653016e-05
посылаться,5.71874716115e-06,2.48551457194e-11,0.0,4.94700361742e-05,0.0,0.0,0.0,5.04954550706e-05,0.0
публичноправовые,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,0.0,0.0,0.0
днг,7.89518868035e-14,0.0,0.0,0.000858302519191,1.4736376995e-13,0.0,0.0,0.0,0.0
трехстепенной,5.24163956683e-09,0.0,0.0,5.36385523446e-05,0.0,0.0,0.0,0.0,0.0
кардановым,6.10931794043e-09,0.0,0.0,0.000107281572127,0.0,0.0,0.0,0.0,0.0
электроэрозионным,3.39421629691e-10,0.0,0.0,5.36435654794e-05,0.0,0.0,0.0,0.0,0.0
xoy,1.68835467829e-09,0.0,0.0,5.36421830475e-05,0.0,0.0,0.0,0.0,0.0
ансоффа,0.0,0.0,0.0,7.28274692885e-15,0.0,0.00131923856679,0.0,0.0,0.0
осцилляторных,5.63548541166e-09,0.0,0.0,0.000107282059616,0.0,0.0,0.0,0.0,0.0
оперативнофункциональным,0.0,0.0,0.0,0.0,0.0,0.0,4.37608287029e-05,0.0,0.0
ловушка,0.00139343889896,0.0,0.0,0.0,0.0,3.16819790888e-12,0.00110505078919,0.0,0.0
кориолисова,1.0292490471e-10,0.0,0.0,5.3643805586e-05,0.0,0.0,0.0,0.0,0.0
массообменные,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9113350542e-05
твердотельный,8.52387582739e-09,0.0,0.0,5.36351981282e-05,0.0,0.0,0.0,0.0,0.0
нефинансовые,0.0,0.0,0.0,4.49285997295e-10,0.0,4.12073422922e-05,0.0,0.0,5.12699302094e-16
восторжествовать,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,4.74526451119e-13,0.0
представать,7.86875542502e-09,0.0,0.0,4.86664466735e-05,5.34695645911e-05,0.0,0.0,0.0,0.0
микромеханические,3.66901247162e-08,9.30206866395e-13,0.0,3.56969540007e-05,0.000114210262836,0.0,0.0,0.0,0.0
двулучевой,0.0,4.57841015304e-05,0.0,2.11096981909e-12,0.0,0.0,0.0,0.0,0.0
пьезоэффект,0.0,0.0,0.0,0.0,2.24796588501e-16,0.0,4.3760817789e-05,0.0,0.0
поляризоваться,0.0,0.0,0.0,0.0,0.0,0.0,4.3760817789e-05,0.0,0.0
технически,0.0,0.0012514621485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
утроитель,0.0,0.0,0.0,0.000107287814899,1.26178712974e-16,0.0,0.0,0.0,0.0
полупроводник,0.0,0.0,0.0,5.79699626542e-05,3.20485655971e-14,0.0,4.06527615269e-05,0.0,4.86408753204e-05
делитель,6.2154543734e-09,3.021727224e-08,0.000120669712487,2.29189952607e-12,8.02745198598e-05,0.0,0.0,0.000156370253535,0.000609645911027
пьезоэлемента,0.0,0.0,0.0,0.0,1.85938078543e-16,0.0,4.3760817789e-05,0.0,0.0
турмалин,0.0,0.0,0.0,0.0,0.0,0.0,4.3760817789e-05,0.0,0.0
корреляционнорегрессионном,0.0,0.0,0.0,0.0,0.0,4.12076842622e-05,0.0,0.0,0.0
лид,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201145602e-05,0.0
стимул,3.82869002351e-05,1.78413287291e-13,0.000148086401168,0.000203654024517,0.0,7.41445837775e-05,1.88025395254e-09,0.0,1.40959182318e-05
сегнетоэлектрик,0.0,0.0,0.0,0.0,2.1970752191e-16,0.0,4.3760817789e-05,0.0,0.0
пьезокерамик,0.0,0.0,0.0,0.0,2.74748503681e-16,0.0,4.3760817789e-05,0.0,0.0
рассеяных,0.0,0.0,0.0,0.0,0.00134724995587,0.0,0.0,0.0,0.0
ниобатов,0.0,0.0,0.0,0.0,2.80891345433e-16,0.0,4.3760817789e-05,0.0,0.0
knt,0.0,0.0,0.0,0.0,1.28185863422e-16,0.0,4.3760817789e-05,0.0,0.0
адр,0.0,0.0,0.0,0.0,1.2150854388e-16,0.0,4.3760817789e-05,0.0,0.0
ефимова,0.0,0.0,0.0,1.04785076094e-16,0.0,8.24153758003e-05,0.0,0.0,0.0
классифицировать,4.27215054515e-05,5.31128443981e-06,0.0,0.000188292455277,1.26615696213e-14,8.72992532095e-05,0.000113374953798,4.43298449682e-05,0.0
высокочувствительных,0.0,0.0,0.0,0.0,5.37384840674e-14,0.0,4.309700671e-05,5.29107346665e-05,0.0
пьезоэлекрические,0.0,0.0,0.0,0.0,2.00140637841e-14,0.0,4.3760821427e-05,0.0,0.0
рассеяние,0.0,0.000827464449685,0.0,0.00204716296867,0.0,0.0,4.35356353103e-16,0.0,0.0
партенит,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21201145602e-05,0.0
tjet,0.0,4.28872008843e-15,0.0,1.87198000157e-11,1.83356206662e-07,0.0,4.35968431702e-05,0.0,0.0
лучить,0.0,0.0,0.0,0.00152910093311,0.0,0.0,0.0,0.0,0.0
ассортиментный,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
shearstress,0.0,9.77568503577e-13,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
sprintlayout,0.0,0.0,0.0,0.0,2.98287284629e-12,0.0,4.3760814151e-05,0.0,0.0
двухстепенный,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
погрузочноразгрузочных,0.0,0.0,0.000124043712276,0.0,0.0,0.0,0.0,0.0,0.0
цементит,0.0,0.0,0.0,4.53797874798e-05,0.0,1.74185485812e-15,9.42632250371e-05,0.0,0.0
лиминальным,0.0,9.15682030609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
гирокомпас,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
авиагоризонт,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
самосогласованный,0.0,0.0,0.0,0.00152910093311,0.0,0.0,0.0,0.0,0.0
превзойти,0.0,0.0,0.0,5.13020786457e-05,5.10725658387e-05,0.0,0.0,0.0,0.0
набежать,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
сокращение,0.00161683280021,0.0,0.0,0.0,0.0,2.45366852446e-15,0.0,0.00113905558828,0.0
тестировать,7.45199312414e-13,0.000129985346575,0.00012303602125,9.39820456551e-05,2.21018299149e-12,0.000264767324552,0.0,0.0,0.0
лоренцеву,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
затвор,2.01960261847e-07,0.0,0.0,8.58365528984e-05,5.07011573063e-05,0.0,0.0,0.0,1.76792655111e-05
белянина,0.0,0.0,8.49732600727e-07,5.29089629708e-05,0.0,0.0,0.0,0.0,0.0
информированность,0.000108416694275,0.0,0.0,1.7451147194e-09,4.77647481603e-05,4.24275441446e-08,0.0,0.0,9.610808047e-05
наносекунд,0.0,0.0,0.0,5.36439074494e-05,0.0,0.0,0.0,0.0,0.0
делитель,2.7976645306e-11,1.95730343044e-09,0.0,2.0337509888e-12,1.12669075458e-12,0.0,0.0,0.000841175031383,0.00165589235257
одноотсчётного,0.0,0.0,0.0,0.0,0.00134724995587,0.0,0.0,0.0,0.0
сертификация,8.99904803453e-11,3.51768576365e-05,1.77068602836e-11,0.00094379944494,6.91694003763e-05,4.01607523279e-12,0.0,0.0,6.0135997046e-05
сомненье,0.0,0.0,0.0,0.0,4.80501767015e-05,0.0,0.0,5.30638462806e-05,0.0
мкс,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000156360358233,0.0
uвх,1.21857564864e-14,3.22127871252e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.82267010841e-05
даале,5.24314928043e-05,0.0,0.0,4.57530120457e-08,0.0,0.0,0.0,0.0,0.0
поверять,4.7140860585e-15,3.45485380755e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.82267010841e-05
усвояемый,0.0,0.0,6.20218488621e-05,0.0,0.0,0.0,0.0,0.0,0.0
многополюсник,0.0,0.0,0.0,0.0,5.48557012548e-16,0.0,0.0,5.21201181982e-05,0.0
поверителя,6.02178719148e-15,3.88940236355e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.9113350542e-05
лощилов,0.000314857490594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
гси,9.49511757773e-16,1.20337794634e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.91133469041e-05
усеинов,1.12376614972e-14,1.89558134814e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.82267010841e-05
втмс,0.0,0.0,0.0,0.0,4.89362537337e-05,0.0,0.0,0.0,0.0
httpwwwdissercatcom,0.0,4.57822461613e-05,0.0,1.27597921971e-15,0.0,0.0,0.0,0.0,1.98976968235e-09
асмс,4.15928522093e-13,1.77413084224e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.91133287142e-05
kсредних,5.24762472196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рустрейл,0.0,0.0,6.2021863414e-05,0.0,0.0,0.0,0.0,0.0,0.0
ict,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
специализация,0.0,0.0,0.0,0.0,5.62984241697e-05,0.00258334935643,0.0,0.0,0.0
выручка,4.30829712184e-11,0.0,9.66091974988e-05,7.3021531044e-09,0.0,0.000883271626662,8.68097131956e-08,1.8058925022e-08,2.57294743733e-07
сопоставимость,1.16821581742e-06,0.0,0.0,0.0,0.0,0.000122705707327,0.0,0.0,5.94302625639e-15
шлак,0.00145920598879,0.0,0.00174439011607,0.0,0.0,0.0,0.00112440588418,1.30972456234e-16,0.0
поттера,0.0,4.57835521956e-05,0.0,6.39080899312e-10,0.0,0.0,0.0,0.0,0.0
соотнести,0.0,4.57121568616e-05,0.0,0.0,0.0,4.12431363657e-05,0.0,5.21571928402e-05,0.0
выксунский,0.0,0.0,0.0,0.0,2.88726573672e-06,7.99841000116e-05,0.0,0.0,0.0
считыватель,0.000262381217908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
газоразрядный,0.0,9.04818298295e-05,0.0,1.43009881715e-10,0.0,0.000124596335809,4.69019623139e-09,0.0,0.0
теплоэнерго,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
нефтепереработка,0.0,0.0,0.0,0.0,0.0,4.85940545332e-05,0.0,5.71580821997e-05,0.000232015983784
невостребованный,0.0,0.0,0.0,5.36438819836e-05,0.0,1.85497936456e-11,0.0,0.0,0.0
кредитнофинансовые,0.0,0.0,0.0,0.000107287814899,0.0,8.88691464168e-13,0.0,0.0,0.0
httpnizhstatgksru,0.0,0.0,0.0,0.0,0.0,4.12076879002e-05,0.0,0.0,0.0
состоятельность,0.0,0.0,0.0,0.000106933570351,0.0,2.28058496532e-07,0.0,0.0,5.25223491366e-08
litasco,0.0,0.0,6.2021863414e-05,0.0,0.0,0.0,0.0,0.0,0.0
